,Zomato URL,Name of Restaurant,Address,Cuisine,Price for 2,Dining Rating,Dining Rating Count
2752,https://www.zomato.com/chennai/hotel-virudhunagar-aiyanaar-t-nagar,HOTEL VIRUDHUNAGAR AIYANAAR," 63, Usman Road, T. Nagar, Chennai","['Biryani', ' Chettinad', ' Chinese', ' Fast Food', ' South Indian']",300.0,2.7,20
2753,https://www.zomato.com/chennai/db-restaurant-red-hills,DB RESTAURANT," 4/319, GNT Road, M.A. Nagar, Red Hills, Chennai","['Chinese', ' North Indian', ' Chettinad']",400.0,3.2,8
2754,https://www.zomato.com/chennai/courtallam-border-parotta-perungudi,COURTALLAM BORDER PAROTTA," 107, Second Cross Street, Burma Colony, Perungudi, Chennai",['South Indian'],250.0,2.5,26
2755,https://www.zomato.com/chennai/nic-nac-t-nagar,NIC NAC," 13, Nageshwara Rao Road, Opposite Panagal Park, T. Nagar, Chennai","['South Indian', ' Street Food']",150.0,3.1,19
2756,https://www.zomato.com/chennai/little-oven-kanchipuram-district,LITTLE OVEN," 51, Pandian Nagar, Opposite Rane TRW, Vellancheri, Guduvancheri, Kanchipuram District, Chennai","['Biryani', ' South Indian', ' Pizza', ' Street Food', ' Burger', ' Sandwich', ' Beverages']",300.0,3.5,23
2757,https://www.zomato.com/chennai/daily-fast-food-taramani,DAILY FAST FOOD," Bharathiyar Street Corner, Next Karumariamman Kovil, Mahatma Gandhi Nagar, Taramani, Chennai","['Fast Food', ' Chinese']",250.0,3.5,33
2758,https://www.zomato.com/chennai/madurai-sri-pandiyan-hotel-west-mambalam,MADURAI SRI PANDIYAN HOTEL," 15/1, Govindan Road, West Mambalam, Chennai","['South Indian', ' Chettinad']",300.0,3.6,27
2759,https://www.zomato.com/chennai/creamee-n-spicee-vepery,CREAMEE N SPICEE," 16, Ritherdon Road, Opposite Seventh Day School, Vepery, Chennai","['Desserts', ' Beverages', ' Fast Food', ' Ice Cream']",300.0,3.4,21
2760,https://www.zomato.com/chennai/vip-cafe-2-ambattur,VIP CAFE," 57/83, Mounaswamy Madam Street, Venkatapuram, Ambattur, Chennai","['Beverages', ' Street Food', ' Fast Food']",200.0,3.5,22
2761,https://www.zomato.com/chennai/classic-malaysian-parotta-poonamalle,CLASSIC MALAYSIAN PAROTTA," 25/51, Chetty Street, Near Govt. Hospital, Poonamalle, Chennai","['South Indian', ' Kerala', ' Chinese', ' Biryani']",350.0,3.5,23
2762,https://www.zomato.com/chennai/bhakshanam-t-nagar,BHAKSHANAM," 2, Bagirathi Ammal Street, T. Nagar, Chennai","['Mithai', ' Fast Food']",350.0,3.6,15
2763,https://www.zomato.com/chennai/arya-nivas-poonamalle,ARYA NIVAS," Ward 9, GST Road, Near Ramanujar Arch, Opposite Rajiv Gandhi Memorial, Sriperumbudur, Chennai","['South Indian', ' North Indian', ' Chinese']",300.0,3.7,29
2764,https://www.zomato.com/chennai/mars-kitchen-pallavaram,MARS KITCHEN," 768, Pammal Main Road, Pallavaram, Chennai","['North Indian', ' Chinese']",600.0,2.7,20
2765,https://www.zomato.com/chennai/chaa-desi-point-perungudi,CHAA DESI POINT," OMR Food Street MGR Main Road Kandanchavdi, Perungudi, Chennai","['North Indian', ' Chinese']",350.0,3.4,23
2766,https://www.zomato.com/chennai/ceelam-cakes-sweets-perambur,CEELAM CAKES & SWEETS," No 342, East Avenue Road, Pudhu Nagar, Perambur, Chennai","['Bakery', ' Street Food']",250.0,3.3,29
2767,https://www.zomato.com/chennai/ambaram-fast-food-egmore,AMBARAM FAST FOOD," Old 17, New 2, Bashasahib Street, Pudupet, Egmore, Chennai","['Chinese', ' North Indian']",300.0,3.6,25
2768,https://www.zomato.com/chennai/best-fast-food-1-vepery,BEST FAST FOOD," 151/78, Choolai High Road, Vepery, Chennai",['Chinese'],250.0,3.6,23
2769,https://www.zomato.com/chennai/jeen-mata-potheri,JEEN MATA," 54, Pillaiyar Koil Street, SRM Back Gate Potheri, Kanchipuram District, Chennai",['South Indian'],400.0,2.9,32
2770,https://www.zomato.com/chennai/spicy-plates-perambur,SPICY PLATES," 272, Papermills Road, Perambur, Chennai","['Fast Food', ' Beverages']",250.0,3.7,23
2771,https://www.zomato.com/chennai/sree-vishnu-bhavan-kolathur,SREE VISHNU BHAVAN," 10/21, Laksmhi Amman Koil Street, Near Moogambigai & Ganga Cinemas, Kolathur, Chennai","['South Indian', ' North Indian', ' Chinese']",350.0,3.6,31
2772,https://www.zomato.com/chennai/the-train-bistro-bbq-perambur,THE TRAIN BISTRO & BBQ," 271/1, Paper Mills Road, Opposite TNEB, Perambur, Chennai","['BBQ', ' Fast Food']",450.0,3.1,17
2773,https://www.zomato.com/chennai/naivedhya-porur,NAIVEDHYA," Plot 1-2, ANR Complex, Mouglivakkam Main Road, Madananthapuram, Porur, Chennai","['South Indian', ' North Indian', ' Chinese']",300.0,2.7,22
2774,https://www.zomato.com/chennai/vetri-vilaas-mylapore,VETRI VILAAS," 106, Ramakrishna Mutt Road, Mylapore, Chennai","['South Indian', ' North Indian', ' Chinese']",500.0,3.7,22
2775,https://www.zomato.com/chennai/tavern-bar-kodambakkam,TAVERN BAR," Nayagara Hotels, 15, 2nd Cross, Station View Road, United India Colony, Kodambakkam, Chennai",['Finger Food'],1000.0,2.3,16
2776,https://www.zomato.com/chennai/the-i-bakers-gst-road,THE I BAKERS," 187, Guduvanchery, GST Road, Chennai","['Desserts', ' Fast Food']",450.0,3.6,28
2777,https://www.zomato.com/chennai/kwality-bakery-cafe-egmore,KWALITY BAKERY CAFE," Shop 51, Montieth Road, Egmore, Chennai","['Bakery', ' Fast Food', ' Ice Cream', ' Beverages']",400.0,3.0,16
2778,https://www.zomato.com/chennai/snacks-box-porur,SNACKS BOX," 5, School Street, Mangadu, Porur, Chennai",['Fast Food'],250.0,3.4,32
2779,https://www.zomato.com/chennai/udipi-snack-bar-1-nungambakkam,UDIPI SNACK BAR," A 1, Ground Floor, Parsn Commercial Complex, Nungambakkam, Chennai",['South Indian'],100.0,2.6,26
2780,https://www.zomato.com/chennai/the-chaat-box-anna-nagar-west,THE CHAAT BOX," 340 & 341, 2nd Avenue, G Block, Ranganathan Garden, Anna Nagar West, Chennai","['Street Food', ' North Indian']",400.0,3.4,18
2781,https://www.zomato.com/chennai/v-brros-burger-ashok-nagar,V BRROS BURGER," 149, Pachaiappan Street, MGR Nagar, Ashok Nagar, Chennai","['Burger', ' Sandwich', ' Pizza', ' Beverages']",300.0,3.2,25
2782,https://www.zomato.com/chennai/sri-seeraga-samba-millets-and-organic-veg-restaurant-pallavaram,SRI SEERAGA SAMBA MILLETS AND ORGANIC VEG RESTAURANT," 8/88, Valluvar Street, Cantonment, Pallavaram, Chennai","['Healthy Food', ' South Indian']",300.0,3.7,26
2783,https://www.zomato.com/chennai/dark-knight-ambattur,DARK KNIGHT," 205/6, Ambattur Redhills Main Road, East Banu Nagar, Pudur, Ambattur, Chennai","['Chinese', ' North Indian', ' Lebanese']",300.0,3.7,19
2784,https://www.zomato.com/chennai/golden-leaf-pallavaram,GOLDEN LEAF," Hotel Mahalaya Residency, 114, Pallavaram, Chennai","['North Indian', ' Chinese', ' Chettinad']",650.0,2.9,22
2785,https://www.zomato.com/chennai/amul-ice-cream-ambattur,AMUL ICE CREAM," Akshaya Food Court, Ambit IT Park, 1st Cross Road, Ambattur, Chennai","['Ice Cream', ' Desserts']",150.0,2.5,26
2786,https://www.zomato.com/chennai/hotel-top-hills-red-hills,HOTEL TOP HILLS," 38, Perambur Redhills High Road, New Laksmipuram, Red Hills, Chennai","['Biryani', ' Mughlai']",500.0,3.5,25
2787,https://www.zomato.com/chennai/chettiyar-veedu-1-egmore,CHETTIYAR VEEDU," 1st Floor, Dr.P.V.Cherian Cresent Road, Ethiraj Salai, Egmore, Chennai","['South Indian', ' Chettinad', ' Biryani', ' Beverages']",600.0,3.6,18
2788,https://www.zomato.com/chennai/hotel-shanthi-viharr-washermenpet,HOTEL SHANTHI VIHARR," 408/1185, TH Road, Washermenpet, Chennai",['South Indian'],150.0,3.6,27
2789,https://www.zomato.com/chennai/idhu-namma-kadai-kolathur,IDHU NAMMA KADAI," 2/3, Teachers Colony, Venkateswara Nagar, Kolathur, Chennai","['Chinese', ' North Indian']",200.0,3.6,24
2790,https://www.zomato.com/chennai/madurai-nachiyar-mess-st-thomas-mount,MADURAI NACHIYAR MESS," SH 48, Chakrapani Colony, St. Thomas Mount, Chennai","['Chinese', ' North Indian', ' Chettinad', ' South Indian']",400.0,3.1,26
2791,https://www.zomato.com/chennai/navakar-chats-and-cakes-triplicane,NAVAKAR CHATS AND CAKES," New 101, Old 51, TP Koil Street, Dr. Besant Road, Triplicane, Chennai","['Fast Food', ' Street Food', ' Beverages']",350.0,3.4,20
2792,https://www.zomato.com/chennai/kichas-corner-george-town,KICHAS CORNER," 55/39 & 41, Seven Wells South, George Town, Chennai","['Street Food', ' Fast Food']",200.0,3.8,33
2793,https://www.zomato.com/chennai/suguna-hyderabad-biriyani-anna-nagar-east,SUGUNA HYDERABAD BIRIYANI," 85, MTH Road, Villivakkam, Anna Nagar East, Chennai","['Biryani', ' Chettinad', ' North Indian', ' Chinese']",400.0,3.3,30
2794,https://www.zomato.com/chennai/torta-bella-anna-nagar-west,TORTA BELLA," 20, 2nd Avenue, Near Nilgris Supermarket, Anna Nagar West, Chennai",['Bakery'],400.0,3.2,13
2795,https://www.zomato.com/chennai/hotel-sri-ganesh-bhavan-red-hills,HOTEL SRI GANESH BHAVAN," GNT Road, Opposite Bus Stand, Red Hills, Chennai",['South Indian'],200.0,3.0,7
2796,https://www.zomato.com/chennai/alien-stone-thiruvanmiyur,ALIEN STONE," 27B, 5, 2nd Street, Ganesh Nagar, Thiruvanmiyur, Chennai",['Fast Food'],350.0,3.6,18
2797,https://www.zomato.com/chennai/moshi-moshi-gst-road,MOSHI MOSHI," Hudson Hotels, Resorts and Spa,157, Pondur Bypass, Chengelpet High Road, Sriperumbudur, GST Road, Chennai",['Japanese'],1000.0,2.3,9
2798,https://www.zomato.com/chennai/bakers-code-gopalapuram,BAKER'S CODE," 1, Cathedral Road, Opposite Music Academy, Gopalapuram, Chennai","['Bakery', ' Desserts']",250.0,3.1,16
2799,https://www.zomato.com/chennai/lava-bar-at-metro-grand-hotel-arumbakkam,LAVA BAR AT METRO GRAND HOTEL," Metro Grand Hotel, 540, Poonamallee High Road, Arumbakkam, Chennai",['Bar Food'],1200.0,3.3,29
2800,https://www.zomato.com/chennai/velu-military-hotel-arumbakkam,VELU MILITARY HOTEL," 834/596, Poonamallee High Road, Arumbakkam, Chennai","['South Indian', ' North Indian', ' Chinese', ' Biryani', ' Ice Cream', ' Juices']",600.0,3.1,25
2801,https://www.zomato.com/chennai/ayyaar-bhavan-sweets-avadi,AYYAAR BHAVAN SWEETS," 18, MTH Road, Opposite Bus Stand, Avadi, Chennai","['Mithai', ' North Indian', ' South Indian', ' Chinese']",450.0,2.8,28
2802,https://www.zomato.com/chennai/smoke-atho-street-kodambakkam,SMOKE ATHO STREET," Rangarajapuram Main Road, Nagarjuna Nagar, Kodambakkam, Chennai",['Burmese'],250.0,3.6,25
2803,https://www.zomato.com/chennai/amma-appakadai-chengalpattu,AMMA APPAKADAI," 21/22, Anna Salai, Opposite Municipality Office, Chengalpattu, Chennai","['South Indian', ' Chettinad', ' Chinese', ' Biryani']",500.0,2.9,28
2804,https://www.zomato.com/chennai/hi-lite-restaurant-pallikaranai,HI LITE RESTAURANT," 77, Velachery Main Road, Pallikaranai, Chennai","['Chinese', ' North Indian', ' Chettinad', ' Seafood']",500.0,3.5,27
2805,https://www.zomato.com/chennai/padi-hyderabad-briyani-ambattur,PADI HYDERABAD BRIYANI," 818/A, M.T.H Road, Padi, Ambattur, Chennai","['Biryani', ' Chinese']",450.0,3.5,28
2806,https://www.zomato.com/chennai/nickys-cafe-fine-pastries-velachery,NICKY'S CAFE & FINE PASTRIES," S-47, 2nd Floor, Phoenix Market City, Velachery, Chennai",['Bakery'],500.0,3.3,21
2807,https://www.zomato.com/chennai/sandwich-express-shop-ashok-nagar,SANDWICH EXPRESS SHOP," 60, 7th Avenue, Ashok Nagar, Chennai","['Sandwich', ' Burger', ' Beverages', ' Fast Food', ' Pizza']",200.0,2.9,26
2808,https://www.zomato.com/chennai/bihari-dhabha-ramapuram,BIHARI DHABHA," 5/1, Mullai Nagar, 1st Street, Ramapuram, Chennai",['North Indian'],300.0,2.7,24
2809,https://www.zomato.com/chennai/idly-vada-madipakkam,IDLY VADA," 2/155, Ground Floor, Sahana Complex, Medavakkam Main Road, Madipakkam, Chennai",['South Indian'],200.0,3.1,26
2810,https://www.zomato.com/chennai/classic-bread-talk-adambakkam,CLASSIC BREAD TALK," 46, Brindavan Nagar Main Road, Adambakkam, Chennai",['Fast Food'],150.0,3.4,22
2811,https://www.zomato.com/chennai/sri-abirraami-bhavan-pallikaranai,SRI ABIRRAAMI BHAVAN," 25A, 1st Main Road, Kamakotti Nagar, Pallikaranai, Chennai",['South Indian'],350.0,3.5,25
2812,https://www.zomato.com/chennai/cane-4-u-west-mambalam,CANE 4 U," 23, G2, Aryagowda Road, Brindavanam Corner, West Mambalam, Chennai",['Beverages'],150.0,3.8,26
2813,https://www.zomato.com/chennai/cold-fusion-ashok-nagar,COLD FUSION," Shop 31/3, Ground Floor, 9th Avenue, Ashok Nagar, Chennai","['Ice Cream', ' Desserts', ' Fast Food']",300.0,3.6,23
2814,https://www.zomato.com/chennai/the-chilika-ambattur,THE CHILIKA," Shop D2, Plot 90 A & 90 B, OMR Food Street, Ambattur Estate, Chennai",['North Indian'],300.0,2.9,21
2815,https://www.zomato.com/chennai/loiee-sweet-and-snacks-tambaram,LOIEE SWEET AND SNACKS," 134/6A, Bharatha Matha Street, Pundy Bazaar, Tambaram, Chennai","['South Indian', ' North Indian', ' Street Food', ' Chinese']",350.0,2.8,26
2816,https://www.zomato.com/chennai/aroma-pallavaram,AROMA," 8/100 - C, Shandy Road, Cantonement, Pallavaram, Chennai","['Continental', ' South Indian', ' North Indian', ' Chinese']",600.0,3.6,22
2817,https://www.zomato.com/chennai/sri-krishna-bhavan-2-ambattur,SRI KRISHNA BHAVAN," 150, Ground Floor, Velmurugan Complex, Redhills Road, Bharathi Nagar, Pudur, Ambattur, Chennai","['South Indian', ' Chinese', ' North Indian']",300.0,3.1,19
2818,https://www.zomato.com/chennai/hotel-chettinadu-virundhu-mahabalipuram,HOTEL CHETTINADU VIRUNDHU," 10, East Raja Street, Mahabalipuram, Chennai","['Chettinad', ' South Indian', ' Chinese', ' North Indian']",600.0,3.4,27
2819,https://www.zomato.com/chennai/shelter-beach-resorts-kovalam,SHELTER BEACH RESORTS," 275, East Coast Road (ECR) , Vadanemmeli, Kovalam, Chennai",['North Indian'],800.0,2.7,13
2820,https://www.zomato.com/chennai/shree-ram-sweets-ambattur,SHREE RAM SWEETS," 161, TNHB Phase lll, Kalaivanar Nagar Road, ICF Colony, Ambattur, Chennai","['Mithai', ' Street Food', ' Fast Food', ' Ice Cream', ' Beverages']",300.0,3.0,9
2821,https://www.zomato.com/chennai/ice-cream-works-purasavakkam,ICE CREAM WORKS," 22/9, Arihant Apartments, Raja Annamalai Road, Purasavakkam, Chennai","['Ice Cream', ' Desserts', ' Beverages']",300.0,3.6,27
2822,https://www.zomato.com/chennai/skanda-1-thiruvanmiyur,SKANDA," 15A, Kottivakkam Kuppam Road, Valmiki Nagar, Thiruvanmiyur, Chennai","['South Indian', ' Chinese']",300.0,3.0,23
2823,https://www.zomato.com/chennai/aasai-biriyani-perambur,AASAI BIRIYANI," 124 Paper Mills Road, Perambur, Chennai",['Biryani'],300.0,3.3,25
2824,https://www.zomato.com/chennai/the-great-wall-of-china-adyar,THE GREAT WALL OF CHINA," 6, 1st Avenue, Shastri Nagar, Adyar, Chennai","['Chinese', ' Fast Food']",400.0,3.3,15
2825,https://www.zomato.com/chennai/hotel-sri-bhavan-1-ambattur,HOTEL SRI BHAVAN," 516, Mth Road, Near Canara Bank Bus Stop, Ambattur, Chennai","['South Indian', ' Chinese', ' North Indian']",400.0,3.3,14
2826,https://www.zomato.com/chennai/bilal-biryani-parotta-chromepet,BILAL BIRYANI & PAROTTA," 313, Great Southern Trunk Road, Rajaji Nagar, Chromepet, Chennai","['Biryani', ' South Indian']",250.0,3.7,37
2827,https://www.zomato.com/chennai/madurai-chettinad-unavagam-ambattur,MADURAI CHETTINAD UNAVAGAM," 21, Redhills Road, Ambattur, Chennai",['Chettinad'],350.0,3.2,28
2828,https://www.zomato.com/chennai/hotel-bismillah-taj-avadi,HOTEL BISMILLAH TAJ," 483, MTH Road, Pattabiram, Avadi, Chennai",['Chinese'],300.0,3.0,16
2829,https://www.zomato.com/chennai/chennai-durbar-porur,CHENNAI DURBAR," 5/111, Kundrathur Main Road, Moulivakkam, Porur, Chennai","['Chinese', ' Biryani', ' Chettinad']",350.0,3.1,31
2830,https://www.zomato.com/chennai/bai-biryani-royapettah,BAI BIRYANI," 71/26, Johny John Khan Road, Royapettah, Chennai",['Biryani'],250.0,3.5,34
2831,https://www.zomato.com/chennai/humpty-dumptys-corn-sowcarpet,HUMPTY DUMPTY'S CORN," 52, Nattupillaiyar Koil Street, Sowcarpet, Chennai","['Fast Food', ' Beverages']",250.0,3.2,31
2832,https://www.zomato.com/chennai/karthik-tiffin-centre-purasavakkam,KARTHIK TIFFIN CENTRE," 3/5, Flowers Road, Purasavakkam, Chennai","['South Indian', ' Chinese']",250.0,2.6,22
2833,https://www.zomato.com/chennai/spicy-tadka-royapuram,SPICY TADKA," 27, W Kal Mandapam Road, Pudumanaikuppam, Royapuram, Chennai","['Fast Food', ' Street Food', ' Ice Cream']",400.0,3.8,21
2834,https://www.zomato.com/chennai/chit-chat-1-teynampet,CHIT CHAT," 532, Anna Salai, Teynampet, Chennai","['Ice Cream', ' Fast Food', ' Desserts']",300.0,2.8,17
2835,https://www.zomato.com/chennai/cafe-treat-kilpauk,CAFE TREAT," 216, The Pride Hotel, E V R Periyar Salai, Poonamalle High Road, Kilpauk, Chennai","['Cafe', ' Chinese', ' North Indian', ' South Indian']",1500.0,2.2,21
2836,https://www.zomato.com/chennai/sri-sai-juice-and-icecream-shop-okkiyampet,SRI SAI JUICE AND ICECREAM SHOP," 5/258, Pillayar Kovil Stree, Okkiyampet, Chennai","['Beverages', ' Juices', ' Ice Cream', ' Fast Food']",200.0,3.2,5
2837,https://www.zomato.com/chennai/virtue-bakes-tambaram,VIRTUE BAKES," 5C, Kakkan Street, Tambaram, Chennai","['Bakery', ' Fast Food']",250.0,3.8,15
2838,https://www.zomato.com/chennai/sri-devar-mess-aminijikarai,SRI DEVAR MESS," 30/2, Vada Agaram, 2nd Street, Nelson Manickam Road, Aminijikarai, Chennai","['South Indian', ' Chinese', ' North Indian']",300.0,2.8,18
2839,https://www.zomato.com/chennai/hotel-amirtham-ashok-nagar,HOTEL AMIRTHAM," A1, Ground Floor, Senthil Towers, 1st Avenue, Jawaharlal Nehru Salai, Ashok Nagar, Chennai","['South Indian', ' North Indian', ' Chinese', ' Italian']",400.0,2.9,17
2840,https://www.zomato.com/chennai/ranga-sai-andhra-mess-egatoor,RANGA SAI ANDHRA MESS," Kakkan street, Near Navallur Tollgate, Egatoor, Chennai",['South Indian'],250.0,3.1,31
2841,https://www.zomato.com/chennai/sai-datta-andhra-mess-kodambakkam,SAI DATTA ANDHRA MESS," 22/10, Near Five Lights Junction, Kodambakkam, Chennai","['South Indian', ' Chinese']",300.0,3.3,29
2842,https://www.zomato.com/chennai/thalluvandi-multi-cuisine-restaurant-medavakkam,THALLUVANDI  MULTI CUISINE RESTAURANT," 193 Green Court, Near Super Market, Medavakkam, Chennai","['South Indian', ' Fast Food', ' Beverages']",250.0,3.6,25
2843,https://www.zomato.com/chennai/golden-sun-restaurant-1-mahabalipuram,GOLDEN SUN RESTAURANT," Golden Sun Resort, 59, Kovalam Road, Mahabalipuram, Chennai","['Continental', ' North Indian', ' South Indian']",800.0,2.3,13
2844,https://www.zomato.com/chennai/gks-santhi-bhavan-restaurant-anna-nagar-west,GKS SANTHI BHAVAN RESTAURANT," 183, MTH Road, Opposite Spencer Food World, Anna Nagar West, Chennai","['Chinese', ' South Indian', ' North Indian']",200.0,3.1,29
2845,https://www.zomato.com/chennai/hotel-srinidhi-anna-nagar-west,HOTEL SRINIDHI," 1654, 18th Main Road, Anna Nagar West, Chennai",['South Indian'],150.0,2.6,20
2846,https://www.zomato.com/chennai/shree-aarya-bhavan-adambakkam,SHREE AARYA BHAVAN," 169/10, Karuneegar Street, Adambakkam, Chennai","['South Indian', ' North Indian']",300.0,2.8,17
2847,https://www.zomato.com/chennai/thattu-biriyani-perungudi,THATTU BIRIYANI," Shop 10, F10, OMR Food Street, MGR Road, Kandanchavadi, Perungudi, Chennai","['Biryani', ' North Indian', ' Mughlai']",400.0,3.3,26
2848,https://www.zomato.com/chennai/tenkasi-parotta-restaurants-valasaravakkam,TENKASI PAROTTA RESTAURANTS," 6, Arcot Road, Janaki Nagar, Alwartirunagar, Valasaravakkam, Chennai","['South Indian', ' Biryani', ' Street Food', ' Juices', ' Beverages']",650.0,3.1,24
2849,https://www.zomato.com/chennai/vigrama-hotel-1-arumbakkam,VIGRAMA HOTEL," 23, MMDA Colony, Opposite Post Office, Arumbakkam, Chennai","['South Indian', ' Chettinad']",400.0,3.3,32
2850,https://www.zomato.com/chennai/wow-grill-shawarma-perungudi,WOW GRILL SHAWARMA," 4/742, MGR Road, Kandanchavadi, Perungudi, Chennai",['Chinese'],300.0,2.6,15
2851,https://www.zomato.com/chennai/madras-mail-restaurant-vandalur,MADRAS MAIL RESTAURANT," 1/35, Vandalur Walajabad Main Road, Vandalur, Chennai","['Biryani', ' North Indian', ' Chinese']",300.0,3.7,28
2852,https://www.zomato.com/chennai/velu-kitchen-aminijikarai,VELU KITCHEN," 1A, Govindan Street, Ayyavoo Colony, Aminijikarai, Chennai","['Chinese', ' North Indian', ' Biryani', ' South Indian']",200.0,3.6,37
2853,https://www.zomato.com/chennai/aghraharam-2-anna-nagar-west,AGHRAHARAM," C-37, 2nd Avenue, Anna Nagar West, Chennai","['South Indian', ' North Indian', ' Chinese']",500.0,3.3,24
2854,https://www.zomato.com/chennai/s-s-pandiyan-porur,S S PANDIYAN," 4/17, Trunk Road, Porur, Chennai","['South Indian', ' Chettinad', ' Chinese']",350.0,3.6,25
2855,https://www.zomato.com/chennai/namma-adupankarai-pallavaram,NAMMA ADUPANKARAI," 14, Krishnapuram, Malliga Nagar, Pallavaram, Chennai",['Biryani'],300.0,3.3,18
2856,https://www.zomato.com/chennai/hotel-periyathachur-medavakkam,HOTEL PERIYATHACHUR," 1/144A, Sunnambu Kolathur Main Road, Viduthalai Nagar, Kovilambakkam, Medavakkam, Chennai",['South Indian'],300.0,3.3,23
2857,https://www.zomato.com/chennai/jukebox-the-restaurant-selaiyur,JUKEBOX - THE RESTAURANT," 3 RNA Avenue, 184 Velachery Main Road, Selaiyur, Chennai",['Chinese'],350.0,3.7,27
2858,https://www.zomato.com/chennai/karkans-traditional-foods-karapakkam,KARKAN'S TRADITIONAL FOODS," 2/343, Muttamil Nagar 1st Street, Karapakkam, Chennai",['South Indian'],200.0,3.4,21
2859,https://www.zomato.com/chennai/ajays-hot-kitchen-perambur,AJAY'S HOT KITCHEN," 29C, Kattabomman Main Road, Kodungaiyur, Perambur, Chennai",['Fast Food'],400.0,3.3,15
2860,https://www.zomato.com/chennai/food-flavours-perungudi,FOOD & FLAVOURS," 34, 1st Floor, 1st Street, Srinivasa Nagar, Kandanchavadi, Perungudi, Chennai","['South Indian', ' North Indian', ' Chinese']",500.0,3.0,23
2861,https://www.zomato.com/chennai/madras-restaurant-anna-nagar-east,MADRAS RESTAURANT," 7, 6th Street, D Block, Anna Nagar East, Chennai",['South Indian'],400.0,3.5,22
2862,https://www.zomato.com/chennai/shree-akshara-bhavan-egmore,SHREE AKSHARA BHAVAN," 69, Thiru Complex, Pantheon Road, Egmore, Chennai",['South Indian'],250.0,2.6,12
2863,https://www.zomato.com/chennai/sumaatra-pure-veg-fast-food-selaiyur,SUMAATRA PURE VEG & FAST FOOD," 3, Meenambigai Complex, Agaram Main Road, Selaiyur, Chennai","['South Indian', ' North Indian']",400.0,3.7,31
2864,https://www.zomato.com/chennai/konars-lassi-ambattur,KONAR'S LASSI," 26/59 Cholambedu Road, Ambattur, Chennai","['Beverages', ' Sandwich']",300.0,3.4,22
2865,https://www.zomato.com/chennai/hotel-bharathi-bhavan-medavakkam,HOTEL BHARATHI BHAVAN," Perumbakkam Main Road, Perumbakkam, Near Medavakkam, Chennai","['Chinese', ' North Indian', ' South Indian', ' Street Food', ' Beverages']",250.0,3.4,25
2866,https://www.zomato.com/chennai/thanjai-biryani-madipakkam,THANJAI BIRYANI," 6, Thanthai Periyar Nagar, Kaiveli Signal, Madipakkam, Chennai","['Biryani', ' South Indian', ' Chinese']",300.0,3.2,28
2867,https://www.zomato.com/chennai/amul-scooping-parlour-snackking-t-nagar,AMUL SCOOPING PARLOUR - SNACKKING," 12, Rajachar Street, Parthasarathy Puram, Behind Joyallukas, T. Nagar, Chennai","['Ice Cream', ' Desserts']",150.0,3.2,19
2868,https://www.zomato.com/chennai/kuzhip-kodambakkam,KUZHIP," Old 7, New 15, Rangarajapuram Main Road, Kodambakkam, Chennai","['Chinese', ' Momos', ' South Indian']",450.0,3.6,14
2869,https://www.zomato.com/chennai/s-s-fast-food-triplicane,S.S. FAST FOOD," Shop 50/51, Dr. Natesan Salai, Triplicane, Chennai","['South Indian', ' Chinese']",150.0,3.0,25
2870,https://www.zomato.com/chennai/continental-kitchen-gst-road,CONTINENTAL KITCHEN," 431, Thulukanthamman Koil Street, Melakotaiyur And Post, Near Kandigai, GST Road, Chennai","['Fast Food', ' Chinese', ' North Indian']",300.0,3.3,11
2871,https://www.zomato.com/chennai/g-thalapakattu-biriyanii-pallavaram,G THALAPAKATTU BIRIYANII," 121B/75, P.V.Vaithiyalingam Road, Pallavaram, Chennai",['Fast Food'],300.0,3.4,25
2872,https://www.zomato.com/chennai/iron-life-meal-ramapuram,IRON LIFE MEAL," 5/116, Bajani Kovil Street, Ramapuram, Chennai","['Lebanese', ' Fast Food', ' BBQ', ' North Indian', ' Chinese', ' Beverages']",600.0,3.6,13
2873,https://www.zomato.com/chennai/7th-heaven-anna-nagar-west,7TH HEAVEN," New 70 - AA, Old 108, 4 Avenue Shanti Colony, Anna Nagar West, Chennai","['Bakery', ' Beverages', ' Fast Food']",400.0,3.7,9
2874,https://www.zomato.com/chennai/suriyas-cook-house-anna-nagar-west,SURIYAS COOK HOUSE," 8, Adthi Naidu Street, Villivakkam, Anna Nagar West, Chennai","['Biryani', ' Chinese']",200.0,3.6,19
2875,https://www.zomato.com/chennai/new-murugan-idly-kadai-kelambakkam,NEW MURUGAN IDLY KADAI," 3/22, OMR Road, Kelambakkam, Chennai","['South Indian', ' Chinese']",250.0,3.7,29
2876,https://www.zomato.com/chennai/hotel-arogya-bhavan-1-aminijikarai,HOTEL AROGYA BHAVAN," 24, Nelson Manickam Road, Near Skywalk, Aminijikarai, Chennai",['South Indian'],400.0,3.5,26
2877,https://www.zomato.com/chennai/sri-krishna-bakery-and-sweets-padur,SRI KRISHNA BAKERY AND SWEETS," 1/205, Old Mahabalipuram Road, Padur, Chennai","['Bakery', ' Fast Food']",600.0,3.3,16
2878,https://www.zomato.com/chennai/shans-hotel-veg-t-nagar,SHANS HOTEL VEG," 9/18, Maharajapuram Santhanam Salai, Opposite Muppathamman Temple, T. Nagar, Chennai","['South Indian', ' Street Food']",200.0,3.8,27
