Zomato URL,Name of Restaurant,Address,Cuisine,Price for 2,Dining Rating,Dining Rating Count
https://www.zomato.com/chennai/royal-chettinad-kodambakkam,ROYAL CHETTINAD,"248.80, Rangarajapuram Main Road, Kodambakkam, Chennai","['Chinese', ' South Indian', ' North Indian']",400,3.0,13
https://www.zomato.com/chennai/rumali-restaurant-potheri,RUMALI RESTAURANT,"19, Bajanai Koil Street, SRM Back Gate, Potheri, Chennai","['Biryani', ' North Indian', ' Chinese', ' Beverages', ' Rolls']",300,3.9,677
https://www.zomato.com/chennai/rusi-nungambakkam,RUSI,"66/33, Valluvarkottam High Road, Nungambakkam, Chennai","['South Indian', ' Chinese']",200,3.1,7
https://www.zomato.com/chennai/smokee-grills-and-bbq-porur,SMOKEE GRILLS AND BBQ,"110, Mougalivakkam Main Road, Porur, Chennai","['Chinese', ' North Indian']",500,3.3,52
https://www.zomato.com/chennai/surf-turf-kovalam,SURF TURF,"10, Pearl Beach, Ansari Nagar, Kovalam, Chennai Kovalam","['Italian', ' Continental', ' Cafe', ' South Indian']",600,4.0,300
https://www.zomato.com/chennai/the-chaat-box-anna-nagar-west,THE CHAAT BOX,"340 & 341, 2nd Avenue, G Block, Ranganathan Garden, Anna Nagar West, Chennai","['Street Food', ' North Indian']",400,3.4,18
https://www.zomato.com/chennai/the-scoop-bar-anna-nagar-east,THE SCOOP BAR,"New 87/1, Old 21/1, F Block, 2nd Main Road, Anna Nagar East, Chennai","['Desserts', ' Ice Cream']",400,4.0,219
https://www.zomato.com/chennai/the-society-ambassador-pallava-egmore,THE SOCIETY - AMBASSADOR PALLAVA,"The Society -Ambassador Pallava, 30, Red Cross Road, Egmore, Chennai","['Chinese', ' North Indian', ' Continental', ' South Indian']",1500,4.0,148
https://www.zomato.com/chennai/theni-sampath-mess-selaiyur,THENI SAMPATH MESS,"69A, Devaraj Nagar, Madambakkam Main Road, Selaiyur, Chennai",['South Indian'],200,2.6,7
https://www.zomato.com/chennai/uppu-milagu-express-taramani,UPPU MILAGU EXPRESS,"52, Sannathi Street, Anna Nagar, Taramani, Chennai",['Chinese'],400,3.2,37
https://www.zomato.com/chennai/vishal-and-vaishnavu-tambaram,VISHAL AND VAISHNAVU,"127, Bharatha Matha Street, Poondi Bazaar, Tambaram, Chennai","['South Indian', ' Chettinad', ' Chinese']",250,3.1,17
https://www.zomato.com/chennai/abis-chettinadu-kitchen-park-town,ABI'S CHETTINADU KITCHEN,"1126 Poonamallee High Road, Park Town, Chennai","['Chettinad', ' Biryani', ' Chinese', ' North Indian']",400,3.1,54
https://www.zomato.com/chennai/anandha-sweets-bakery-pallikaranai,ANANDHA SWEETS & BAKERY,"No: 1/3, Rice Mill Road, Jalladianpet, Pallikaranai","['Bakery', ' Fast Food', ' Desserts', ' Mithai']",200,3.5,5
https://www.zomato.com/chennai/blend-cafe-thiruvallur,BLEND CAFE,"Shop 10&11, Door 20, J.N Road, Opposite To T.E.L.C Church, Periyakuppam, Thiruvallur, Chennai","['Cafe', ' Street Food', ' Fast Food']",700,3.5,15
https://www.zomato.com/chennai/fika-2-adyar,FIKA,"13, 2nd Main Road, Gandhi Nagar, Adyar, Chennai",['Continental'],1000,3.6,387
https://www.zomato.com/chennai/foodbee-ashok-nagar,FOODBEE,"03, 47, Kasi City Park, Pillaiyar Koil Street, Thirunagar, West Jafferkhanpet, Ashok Nagar, Chennai","['Fast Food', ' Street Food', ' Beverages']",250,3.6,54
https://www.zomato.com/chennai/fusion-selaiyur,FUSION,"17, Devarsj Nagar, Agaram Main Road, Selaiyur, Chennai",['Fast Food'],400,3.5,13
https://www.zomato.com/chennai/indian-kabab-nungambakkam,INDIAN KABAB,"159/46, Periyar Pathai, Nungambakkam, Chennai","['North Indian', ' Chinese']",200,2.0,4
https://www.zomato.com/chennai/krishna-restaurant-1-mylapore,KRISHNA RESTAURANT,"New Woodlands Hotel, 72/75, Dr. Radhakrishnan Salai, Mylapore, Chennai","['South Indian', ' North Indian']",500,4.1,295
https://www.zomato.com/chennai/la-chocolate-egmore,LA CHOCOLATE,"5, Casa Major Road, Opposite Corporation Bank, Egmore, Chennai","['Bakery', ' Desserts', ' Italian', ' Continental', ' Beverages']",800,4.0,256
https://www.zomato.com/chennai/raju-andhra-meals-1-perungudi,RAJU ANDHRA MEALS,"34, 1st street, Srinivasa Nagar, Kandhanchavadi, Perungudi, Chennai","['Andhra', ' Biryani', ' Chinese']",350,3.4,16
https://www.zomato.com/chennai/rsm-wimpy-selaiyur,RSM WIMPY,"204, Ganesh Nagar, Chittalapakkam Main Road, East Tambaram, Chennai",['Fast Food'],550,3.4,46
https://www.zomato.com/chennai/sea-grills-garden-restaurant-thuraipakkam,SEA GRILLS GARDEN RESTAURANT,"5/399, Mootaikaranchavadi, Thuraipakkam, Chennai","['North Indian', ' Chinese', ' Biryani', ' Fast Food']",800,3.3,54
https://www.zomato.com/chennai/sri-krishna-foods-triplicane,SRI KRISHNA FOODS,"22/3, Car Street, Triplicane, Chennai",['South Indian'],200,2.0,4
https://www.zomato.com/chennai/the-briyanis-house-potheri,THE BRIYANI'S HOUSE,"Pillaiyar Kovil Street, Potheri, Chennai","['North Indian', ' Biryani', ' Chinese', ' Beverages']",500,3.7,23
https://www.zomato.com/chennai/vin-kovilpatti-snacks-ramapuram,VIN KOVILPATTI SNACKS,"9, Ponnurangan Salai, Raghavedra Nagar, Ramapuram, Chennai","['Fast Food', ' Mithai']",100,3.4,6
https://www.zomato.com/chennai/aiwa-fast-food-and-biriyani-poonamalle,AIWA FAST FOOD AND BIRIYANI,"219/1, Poonamalle High Road, Kumananchavadi, Poonamalle, Chennai","['Fast Food', ' Biryani', ' Chinese']",350,3.1,20
https://www.zomato.com/chennai/al-noor-restaurant-tiruvottiyur,AL NOOR RESTAURANT,"33, I.P Complex, Th Road, Raja Kadai, Tiruvottiyur, Chennai","['North Indian', ' Chinese', ' Chettinad', ' BBQ']",500,3.2,5
https://www.zomato.com/chennai/aysha-hotel-george-town,AYSHA HOTEL,"186/167, Angappa Naicken Street, George Town, Chennai",['North Indian'],200,3.6,21
https://www.zomato.com/chennai/bisba-da-dhaba-t-nagar,BISBA DA DHABA,"74/20, Brindahvan Street, West Mambalam, T. Nagar, Chennai","['Chinese', ' North Indian']",300,3.1,10
https://www.zomato.com/chennai/capri-royapettah,CAPRI,"Old 122, New 6, Behind LIC Building, General Patters Road, Royapettah, Chennai","['Chinese', ' Seafood', ' Mughlai', ' Chettinad']",450,3.6,37
https://www.zomato.com/chennai/chennai-foodies-perungudi,CHENNAI FOODIES,"42, 5th Cross Street, Venkateshwara Nagar, Perungudi, Chennai","['Fast Food', ' Beverages']",200,3.6,5
https://www.zomato.com/chennai/chickbuns-karapakkam,CHICKBUNS,"Plot 1/47, Mohamed Shaba, Periaplayathamman Koil Street, Karapakkam, Chennai","['Fast Food', ' Burger', ' Beverages']",300,3.5,150
https://www.zomato.com/chennai/dessert-mafia-alwarpet,DESSERT MAFIA,"283, Yass Towers, TT Krishnamachari Road, Alwarpet, Chennai","['Desserts', ' Ice Cream', ' Beverages']",400,3.4,27
https://www.zomato.com/chennai/eeat-spot-1-pallavaram,EEAT SPOT,"99, Nallathambi Road, Anna Nagar, Pammal, Pallavaram, Chennai",['Fast Food'],300,3.1,63
https://www.zomato.com/chennai/falafel-signature-1-injambakkam,FALAFEL SIGNATURE,"2/28B, ECR, Opposite Cholamandalam Artist Village, Injambakkam, Chennai","['North Indian', ' Chinese']",700,3.3,48
https://www.zomato.com/chennai/fries-and-cones-adyar,FRIES AND CONES,"32, 3rd Cross Street, Kasthurba Nagar, Near Nalli Silks, Beside Lenovo Showroom, Adyar, Chennai","['Fast Food', ' Burger', ' Beverages']",450,2.0,4
https://www.zomato.com/chennai/gangotree-gopalapuram,GANGOTREE,"42, Cathedral Road, Gopalapuram, Chennai","['Mithai', ' Sandwich', ' Street Food', ' Ice Cream', ' Beverages']",400,4.1,621
https://www.zomato.com/chennai/hotel-nalan-ashok-nagar,HOTEL NALAN,"15, PT Rajan Salai, Ashok Nagar, Chennai","['South Indian', ' Chinese']",300,3.4,80
https://www.zomato.com/chennai/hotel-virudhunagar-t-nagar,HOTEL VIRUDHUNAGAR,"77, G.N Chetty Road, Panagal Park, T. Nagar, Chennai","['North Indian', ' Chinese', ' South Indian']",500,4.0,497
https://www.zomato.com/chennai/hyderabad-briyani-tambaram,HYDERABAD BRIYANI,"Plot 7, Krishna Nagar, Mudichur Road, Tambaram, Chennai","['Biryani', ' Chinese', ' South Indian']",800,3.7,14
https://www.zomato.com/chennai/jannal-kadai-mylapore,JANNAL KADAI,"55/25, Near Kapaleeshwar Temple, South Mada Street, Mylapore, Chennai",['South Indian'],100,4.0,153
https://www.zomato.com/chennai/kanishka-kulfi-sowcarpet,KANISHKA KULFI,"501, Mint Street, Sowcarpet, Chennai","['Desserts', ' Ice Cream', ' Street Food', ' Beverages']",150,3.6,21
https://www.zomato.com/chennai/ovenfresh-ambattur,OVENFRESH,"Akshaya Food Court, Ambit IT Park, 1st Cross Road, Ambattur, Chennai","['Bakery', ' Pizza', ' Fast Food']",500,3.4,34
https://www.zomato.com/chennai/per-gratiam-chengalpattu,PER GRATIAM,"2, Periyar Street, GST Road, Near Old Bus Stand, Chengalpattu, Chennai","['Bakery', ' Fast Food']",400,3.6,43
https://www.zomato.com/chennai/pies-and-fries-madipakkam,PIES AND FRIES,"1/436, Sabari Salai, Park Square Colony, Karthikeyapuram, Madipakkam, Chennai","['Pizza', ' Fast Food', ' Beverages']",300,2.0,4
https://www.zomato.com/chennai/prabakaran-unavagam-saligramam,PRABAKARAN UNAVAGAM,"41, Kumaran Colony, 2nd Street, Saligramam, Chennai",['South Indian'],250,3.6,6
https://www.zomato.com/chennai/real-pizza-corrner-potheri,REAL PIZZA CORRNER,"2, Thangamani Street, NSK Rane, Near Zoho IT Park, Potheri, Chennai","['Pizza', ' Burger', ' Italian', ' Mexican']",500,3.6,29
https://www.zomato.com/chennai/shinchan-spot-vadapalani,SHINCHAN SPOT,"53/6, Senthil Andavar Koil Street, Krishna Colony, Vadapalani, Chennai","['Fast Food', ' Beverages']",300,3.4,10
https://www.zomato.com/chennai/slb-cake-house-alandur,SLB CAKE HOUSE,"64, Ekambara Dafadar Street, Alandur, Chennai","['Bakery', ' Street Food']",200,3.5,25
https://www.zomato.com/chennai/sober-tipsy-dash@omr-semmancheri,SOBER-TIPSY - DASH@OMR,"1/228, E Block, Rajiv Gandhi Road, Old Mahabalipuram Road, IT Corridor, Semmancheri, Chennai",['Finger Food'],1650,3.8,243
https://www.zomato.com/chennai/tasty-feast-cafe-pallikaranai,TASTY FEAST CAFE,"6, 1st Street, Krishna Nagar, Narayanapuram, Pallikaranai, Chennai","['South Indian', ' Chinese', ' Biryani']",300,3.2,9
https://www.zomato.com/chennai/the-london-shakes-chaat-chatore-velachery,THE LONDON SHAKES & CHAAT CHATORE,"24, Velachery Main Road, Velachery, Chennai","['Cafe', ' Street Food', ' Italian', ' Beverages']",500,3.9,170
https://www.zomato.com/chennai/tukers-washermenpet,TUKER'S,"638/1 T.H Road, Tondiarpet, Washermenpet, Chennai","['Bakery', ' Street Food', ' Fast Food']",300,3.2,8
https://www.zomato.com/chennai/zahoor-thousand-lights,ZAHOOR,"648/351, Anna Salai, Opposite to Thousand Lights Mosque, Thousand Lights, Chennai","['Chinese', ' North Indian', ' Biryani']",500,3.8,111
https://www.zomato.com/chennai/zero-degrees-navallur,ZERO DEGREES,"Gokulam Park Sabari - OMR, Navallur, Chennai","['Finger Food', ' North Indian', ' South Indian']",1600,2.8,64
https://www.zomato.com/chennai/al-taj-1-gst-road,AL TAJ,"11, KG Complex, New Perungalathur, GST Road, Chennai","['North Indian', ' Chinese', ' Biryani']",500,3.5,111
https://www.zomato.com/chennai/appachi-family-restaurant-mogappair,APPACHI FAMILY RESTAURANT,"113, 8th Block, Kavimani Salai, Mogappair, Chennai","['North Indian', ' South Indian', ' Chinese']",650,3.6,25
https://www.zomato.com/chennai/barbq-kitchens-poonamalle,BARBQ KITCHENS,"54, Trunk Road, Poonamalle, Chennai","['North Indian', ' European']",300,3.7,18
https://www.zomato.com/chennai/cafe-spark-medavakkam,CAFE SPARK,"1/803, Rice Mill Road, Jalladianpet, Medavakam, Chennai","['Fast Food', ' Beverages']",300,3.2,82
https://www.zomato.com/chennai/coco-jaunt-1728-anna-nagar-east,COCO JAUNT 1728,"T2, 4th Main Road, Anna Nagar East, Chennai","['Cafe', ' Bakery']",650,4.1,1218
https://www.zomato.com/chennai/crimson-chakra-adyar,CRIMSON CHAKRA,"13, 1st Crescent Road, Gandhi Nagar, Adyar, Chennai","['South Indian', ' North Indian', ' Asian', ' Continental']",1000,4.1,1625
https://www.zomato.com/chennai/g-chaat-red-hills,G CHAAT,"SKLS Galaxy Mall, 3rd Floor, S Cube Food Court, GNT Road, Red Hills, Chennai","['Street Food', ' Beverages']",350,3.3,6
https://www.zomato.com/chennai/haagen-dazs-nungambakkam,HAAGEN DAZS,"16/32, KNK Road, Nungambakkam, Chennai","['Ice Cream', ' Desserts', ' Beverages']",800,4.6,949
https://www.zomato.com/chennai/hotel-thavakkal-washermenpet,HOTEL THAVAKKAL,"1022/426, TH Road, Old Washermenpet, Washermenpet, Chennai","['North Indian', ' Chinese']",400,3.3,26
https://www.zomato.com/chennai/kfc-chromepet,KFC,"Number 5, GST Road, Tambaram Sanatorium, Chromepet, Chennai","['Burger', ' Fast Food', ' Finger Food', ' Beverages']",500,4.1,967
https://www.zomato.com/chennai/kolkata-chaat-ambattur,KOLKATA CHAAT,"Akshaya Food Court, Ambit IT Park, 1st Cross Road, Ambattur, Chennai",['Street Food'],150,2.0,4
https://www.zomato.com/chennai/madrasapattinam-egmore,MADRASAPATTINAM,"Hotel Marinaa Inn, 55/31, Ground Floor, Gandhi Irwin Road, Egmore, Chennai","['South Indian', ' Andhra', ' Chettinad', ' Beverages']",500,3.7,85
https://www.zomato.com/chennai/madurai-parotta-gst-road,MADURAI PAROTTA,"OMR Food Street, Guduvancheri, GST Road, Chennai",['South Indian'],200,2.9,14
https://www.zomato.com/chennai/moms-biryani-teynampet,MOM'S BIRYANI,"515, Anna Salai, Teynampet, Chennai",['Biryani'],200,2.0,4
https://www.zomato.com/chennai/nachammai-chettinad-veg-hotel-washermenpet,NACHAMMAI CHETTINAD VEG HOTEL,"19-28, Sannathi Street, Tiruvottiyur, Washermenpet, Chennai","['Chettinad', ' South Indian']",400,3.4,7
https://www.zomato.com/chennai/nizam-palace-old-mahabalipuram-road-omr,NIZAM PALACE,"10, Dr. MGR Road, Perungudi, Old Mahabalipuram Road (OMR), Chennai","['Biryani', ' North Indian', ' Andhra', ' Chinese', ' Bengali']",800,3.7,170
https://www.zomato.com/chennai/saleem-biryani-ambattur,SALEEM BIRYANI,"98/38, Thiruverkadu Main Road, Ayyapakkam, Ambattur, Chennai","['Biryani', ' North Indian', ' Chinese', ' South Indian']",500,3.5,109
https://www.zomato.com/chennai/scooping-tales-arumbakkam,SCOOPING TALES,"60/31, Razack Garden Main Road, 2nd Street, P.P. Nagar, Arumbakkam, Chennai","['Beverages', ' Fast Food']",250,3.3,11
https://www.zomato.com/chennai/slounge-lemon-tree-shimona-ramapuram,SLOUNGE - LEMON TREE SHIMONA,"Lemon Tree Hotel, 31/3, Mount Poonamalle High Road, Manapakkam, Ramapuram, Chennai",['Finger Food'],2000,3.8,107
https://www.zomato.com/chennai/suvai-restaurant-veg-east-coast-road-ecr,SUVAI RESTAURANT VEG,"Near Toll Plaza, Opposite Ragas Dental College, Uthandi, East Coast Road (ECR), Chennai","['South Indian', ' North Indian']",400,2.5,6
https://www.zomato.com/chennai/the-lobby-lounge-alwarpet,THE LOBBY LOUNGE,"The Raintree, 120, St Mary's Road, Alwarpet, Chennai","['North Indian', ' South Indian', ' Chinese']",2000,3.8,6
https://www.zomato.com/chennai/amma-unavagam-5-thuraipakkam,AMMA UNAVAGAM,"Pillaiyar Koil Street, Mettukuppam, Thuraipakkam, Chennai",['South Indian'],150,3.4,5
https://www.zomato.com/chennai/arches-juicy-and-spicy-selaiyur,ARCHES JUICY AND SPICY,"6, Ganesh Nagar Main Road, Mahalakshmi Nagar, Selaiyur, Chennai","['Fast Food', ' Beverages']",300,3.6,35
https://www.zomato.com/chennai/ayyanaar-mess-madipakkam,AYYANAAR MESS,"Bajanai Koil Street, Raja Rajeswari Nagar, Madipakkam, Chennai","['South Indian', ' Chettinad']",200,3.2,6
https://www.zomato.com/chennai/bombay-natural-kulfi-tambaram,BOMBAY NATURAL KULFI,"138/B, Bharatha Matha Street, Tambaram, Chennai",['Desserts'],150,3.2,9
https://www.zomato.com/chennai/bombaysthan-adyar,BOMBAYSTHAN,"Old 22/1, New 49/1, Smrithi, Ground Floor, 1st Avenue, Indira Nagar, Adyar, Chennai","['Fast Food', ' Sandwich', ' Rolls', ' Desserts', ' Juices', ' Beverages']",450,4.1,441
https://www.zomato.com/chennai/flavours-v7-hotel-porur,FLAVOURS - V7 HOTEL,"3/191, Mount Poonamalle Road, Thelliyar Agaram Post, Porur, Chennai","['North Indian', ' Chinese', ' Italian']",1600,3.6,119
https://www.zomato.com/chennai/gods-own-kitchen-chetpet,GOD'S OWN KITCHEN,"New 28, Club Road, Chetpet, Chennai",['South Indian'],400,2.0,4
https://www.zomato.com/chennai/hotel-hollywood-kodambakkam,HOTEL HOLLYWOOD,"338/100, Arcot Road, Kodambakkam, Chennai","['North Indian', ' Chinese', ' Chettinad']",500,3.8,181
https://www.zomato.com/chennai/hotel-shalimar-kanathur,HOTEL SHALIMAR,"15-A, Kanathur, Chennai","['Chinese', ' South Indian', ' North Indian']",450,3.1,7
https://www.zomato.com/chennai/indian-biryani-house-shenoy-nagar,INDIAN BIRYANI HOUSE,"17th, Cross Street, Shenoy Nagar, Chennai","['North Indian', ' Biryani', ' Chinese', ' Mughlai']",500,3.4,22
https://www.zomato.com/chennai/jil-jil-royapuram,JIL JIL,"73, G.E.C Tower, M.S Kovil Street, Royapuram, Chennai","['Desserts', ' Ice Cream']",200,3.3,6
https://www.zomato.com/chennai/karthik-tiffin-centre-purasavakkam,KARTHIK TIFFIN CENTRE,"3/5, Flowers Road, Purasavakkam, Chennai","['South Indian', ' Chinese']",250,2.6,22
https://www.zomato.com/chennai/kulambi-thiruvanmiyur,KULAMBI,"35, TM Maistry Street, Vannanthurai Thiruvanmiyur, Chennai","['Beverages', ' Tea']",200,2.0,4
https://www.zomato.com/chennai/ladle-spices-egmore,LADLE & SPICES,"The Kings Hotel, 32, Halls Road, Egmore, Chennai","['North Indian', ' Tamil', ' Chinese']",650,3.1,49
https://www.zomato.com/chennai/madras-cafeteria-t-nagar,MADRAS CAFETERIA,"78, South Usman Road, T. Nagar, Chennai",['Cafe'],200,3.1,13
https://www.zomato.com/chennai/madurai-pandian-mess-royapettah,MADURAI PANDIAN MESS,"Old 283/1, New 206/1, Lloyds Road, Royapettah, Chennai","['North Indian', ' South Indian']",200,3.9,140
https://www.zomato.com/chennai/madurai-sri-pandiyan-hotel-west-mambalam,MADURAI SRI PANDIYAN HOTEL,"15/1, Govindan Road, West Mambalam, Chennai","['South Indian', ' Chettinad']",300,3.6,27
https://www.zomato.com/chennai/mango-and-tango-nungambakkam,MANGO AND TANGO,"30, Nungambakkam High Road, Nungambakkam, Chennai","['Juices', ' Beverages']",100,3.0,6
https://www.zomato.com/chennai/meenam-nungambakkam,MEENAM,"315, Harrisons Hotel, Valluvar Kottam High Road, Nungambakkam, Chennai","['South Indian', ' North Indian']",1100,3.7,90
https://www.zomato.com/chennai/mithaas-sweets-chaats-royapuram,MITHAAS SWEETS & CHAATS,"9, E Kal Mandapam Road, Pudumanaikuppam, Royapuram, Chennai","['Mithai', ' Street Food', ' Fast Food']",200,3.6,56
https://www.zomato.com/chennai/public-house-ramapuram,PUBLIC HOUSE,"4, Mount Poonamallee Road, Ramapuram, Chennai","['Continental', ' Chinese', ' Beverages']",700,3.0,63
https://www.zomato.com/chennai/ramzan-mehal-briyani-kilpauk,RAMZAN MEHAL BRIYANI,"99/1, New Avadi Road, Kilpauk, Chennai","['Biryani', ' Mughlai', ' Arabian']",300,3.6,450
https://www.zomato.com/chennai/tenkasi-parotta-restaurants-valasaravakkam,TENKASI PAROTTA RESTAURANTS,"6, Arcot Road, Janaki Nagar, Alwartirunagar, Valasaravakkam, Chennai","['South Indian', ' Biryani', ' Street Food', ' Juices', ' Beverages']",650,3.1,24
https://www.zomato.com/chennai/thalassery-corner-thattukada-velachery,THALASSERY CORNER THATTUKADA,"130, Gandhi Road, Velachery, Chennai","['Kerala', ' South Indian']",400,3.6,121
https://www.zomato.com/chennai/the-square-novotel-chennai-omr-old-mahabalipuram-road-omr,THE SQUARE - NOVOTEL CHENNAI OMR,"Novotel Chennai OMR, Near Shollinganallur Signal, Old Mahabalipuram Road (OMR), Chennai","['Continental', ' Italian', ' North Indian']",2500,4.2,188
https://www.zomato.com/chennai/woodlands-t-r-t-nagar,WOODLANDS T.R.,"3, Nageshwara Road, Panagal Park, T. Nagar, Chennai","['South Indian', ' North Indian']",350,2.5,66
https://www.zomato.com/chennai/90ml-nungambakkam,90ML,"6, Mahalingapuram Main Road, Kamdar Nagar, Nungambakkam, Chennai","['Tea', ' Coffee']",100,4.0,173
https://www.zomato.com/chennai/absolute-thai-teynampet,ABSOLUTE THAI,"24, Cenotaph Road, Opposite Lanson Toyota, Teynampet, Chennai","['Thai', ' Asian']",1000,4.5,692
https://www.zomato.com/chennai/akash-fast-food-family-restaurant-tiruvottiyur,AKASH FAST FOOD FAMILY RESTAURANT,"363, T H Road, Tiruvottiyur, Chennai","['Chinese', ' Chettinad', ' North Indian']",500,3.5,56
https://www.zomato.com/chennai/atlas-sweets-savours-thousand-lights,ATLAS SWEETS SAVOURS,"670, Annai Salai Road, Thousand Lights, Chennai","['Mithai', ' Street Food']",350,2.0,4
https://www.zomato.com/chennai/balaji-bhavan-washermenpet,BALAJI BHAVAN,"20, Andiappan Street, Washermenpet, Chennai",['South Indian'],150,3.2,5
https://www.zomato.com/chennai/biryanee-bowl-burmese-atho-ramapuram,BIRYANEE BOWL & BURMESE ATHO,"3/45, Valluvar Salai, Ramapuram, Chennai",['Fast Food'],200,3.7,58
https://www.zomato.com/chennai/cafe-23-anna-nagar-east,CAFE 23,"72, Shanthi Colony Main Road, 4th Avenue, Anna Nagar East, Chennai","['Continental', ' American', ' Italian', ' Cafe']",600,3.9,369
https://www.zomato.com/chaska-food-truck-food-truck,CHASKA FOOD TRUCK,"2/8, 4/9, 6/10, Valmiki Nagar, Thiruvanmiyur, Chennai","['Tibetan', ' Chinese', ' Momos']",250,4.1,190
https://www.zomato.com/chennai/grill-culture-ramapuram,GRILL CULTURE,"4/10, Near Vishnu Maruti Service Centre, Kalasathamman Koil Street, Ramapuram, Chennai","['Lebanese', ' North Indian', ' Chinese']",300,3.3,8
https://www.zomato.com/chennai/grill-idan-t-nagar,GRILL IDAN,"160, Kodambakkam High Road, Parthsarathy Puram, T. Nagar, Chennai","['Chinese', ' BBQ', ' South Indian', ' North Indian']",600,3.7,110
https://www.zomato.com/chennai/hotel-natarajah-parrys,HOTEL NATARAJAH,"15/16, 2nd Lane Beach, Parrys, Chennai",['South Indian'],250,3.0,36
https://www.zomato.com/chennai/hotel-surya-washermenpet,HOTEL SURYA,"53, TH Road, Tondiarpet, Washermenpet, Chennai","['North Indian', ' Chinese', ' Seafood', ' Biryani', ' South Indian']",500,3.9,240
https://www.zomato.com/chennai/hotelkaar-biriyani-t-nagar,HOTELKAAR BIRIYANI,"15, Natesan Street, T. Nagar, Chennai","['South Indian', ' Biryani']",350,4.1,1078
https://www.zomato.com/chennai/krish-juice-burger-k-k-nagar,KRISH JUICE & BURGER,"4/15, Annai Sathya Nagar, Main Road, Nesapakkam, K.K. Nagar, Chennai","['Fast Food', ' Juices']",150,3.5,8
https://www.zomato.com/chennai/madraskaren-nungambakkam,MADRASKAREN,"7, Ground Floor, Continental Chamber, Mahatma Gandhi Road, Nungambakkam, Chennai","['North Indian', ' Street Food', ' Beverages']",300,2.0,4
https://www.zomato.com/chennai/massbunk-restaurant-1-purasavakkam,MASSBUNK RESTAURANT,"73, Dr Alagappa Road, Purasavakkam, Chennai",['Fast Food'],500,4.0,250
https://www.zomato.com/chennai/munch-mylapore,MUNCH,"2/107, Veeraperumal Koil Street, Mylapore, Chennai","['Fast Food', ' North Indian']",400,3.1,78
https://www.zomato.com/chennai/new-iyengar-bakery-and-sweets-medavakkam,NEW IYENGAR BAKERY AND SWEETS,"1/307, 1st Main Road, Perumbakkam, Medavakkam, Chennai","['Bakery', ' Desserts', ' Beverages']",200,3.5,10
https://www.zomato.com/chennai/saalna-idly-karapakkam,SAALNA IDLY,"Shop 8, Plot 167/7A, OMR, Karapakkam, Chennai",['South Indian'],200,3.2,5
https://www.zomato.com/chennai/sandwich-paradise-selaiyur,SANDWICH PARADISE,"188, Velachery Main Road, Gowrivakkam, Selaiyur, Chennai","['Burger', ' Sandwich']",300,2.8,40
https://www.zomato.com/chennai/sri-hari-krishna-lunch-home-parrys,SRI HARI KRISHNA LUNCH HOME,"26/8, Mooker Nalla Muthu Street, Parrys, Chennai",['South Indian'],200,3.6,5
https://www.zomato.com/chennai/the-falafel-bakes-and-juice-adyar,THE FALAFEL BAKES AND JUICE,"31, L.B Road Indira Nagar, Adyar, Chennai","['Beverages', ' Juices', ' Fast Food']",200,3.4,13
https://www.zomato.com/chennai/udipi-hotel-anugraha-porur,UDIPI HOTEL ANUGRAHA,"31/58, Kundrathur Road, Porur, Chennai","['South Indian', ' North Indian']",450,3.8,135
https://www.zomato.com/chennai/althaf-food-court-saidapet,ALTHAF FOOD COURT,"4, Taluk Office Road, Little Mount, Opposite Vasanth & Company, Saidapet, Chennai","['Chinese', ' Lebanese']",300,3.9,198
https://www.zomato.com/chennai/cjs-cafe-1-adambakkam,CJ’S CAFE,"28, Kundrakudi Nagar Main Road, Adambakkam, Chennai","['Fast Food', ' Sandwich', ' Burger', ' Beverages']",400,3.2,11
https://www.zomato.com/chennai/deepam-tiffin-centre-adambakkam,DEEPAM TIFFIN CENTRE,"3, 1st Main Road, AGS Colony, Andal Nagar Extension, Adambakkam, Chennai",['South Indian'],200,2.8,46
https://www.zomato.com/chennai/e-sait-biryani-centre-tambaram,E-SAIT BIRYANI CENTRE,"96, Velachery Main Road, Tambaram, Chennai",['Biryani'],300,4.1,309
https://www.zomato.com/chennai/epas-pizza-ice-cream-shop-ambattur,EPA'S PIZZA & ICE CREAM SHOP,"388, MTH Road, Varadharajapuram, Ambattur, Chennai","['Fast Food', ' Ice Cream']",200,3.3,11
https://www.zomato.com/chennai/hotel-kalyana-bhavan-biriyani-egmore,HOTEL KALYANA BHAVAN BIRIYANI,"139/140, Marshalls Road, Near Government Eye Hospital, Egmore, Chennai",['Biryani'],300,3.9,413
https://www.zomato.com/chennai/k-foods-porur,K FOODS,"5/125, Kundrathur Main Road, Mowlivakkam, Porur, Chennai","['North Indian', ' Chinese']",400,3.4,17
https://www.zomato.com/chennai/lassi-di-hatti-perungudi,LASSI DI HATTI,"9, MGR Salai, Opposite S.P. Infocity, Kodandarama Nagar Perungudi, Perungudi, Chennai","['Street Food', ' Beverages']",200,3.1,22
https://www.zomato.com/chennai/madras-the-raintree-teynampet,MADRAS - THE RAINTREE,"The Raintree, 636, Teynampet, Chennai","['South Indian', ' Kerala', ' Chettinad']",1800,4.4,295
https://www.zomato.com/chennai/namma-bhai-veetu-biryani-royapuram,NAMMA BHAI VEETU BIRYANI,"103, M.S Koil Street, Mottai Thottam, Royapuram, Chennai","['Mughlai', ' Chinese', ' Chettinad']",300,3.3,13
